business_id,date,stars,service,time,attitude,staff,friendly,welcoming,manager,supervisor,helpful,employee,polite,fast,customer,train,rude,wrong,serving,line,girl,guy,experience,cashier,lady,worker,minute,wait,online,ready,slow,am,pm,pickup,hour,management,gloves,hand,app,deliver,missing,card,phone,quick,busy
BSgn3PhOghLhyw00hdiQyQ,2013-06-25 15:59:34,1.0,-0.4588,0.2755,,,,,,,,,,0.6705,,,,,,,,-0.6486,0.3818,,,,0.17439999999999997,0.2755,,,,,,,,,,,,,,,,,0.4449
HaKhksuFqOkKNY2_AZvPuQ,2018-02-03 18:41:55,1.0,,,,-0.4588,,,,,,,,,,,-0.4588,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2014-06-14 00:23:58,1.0,-0.015849999999999975,0.3612,,0.296,0.8016,,0.4173,,,-0.6969,,,0.2098,,,,0.296,-0.3609,,,-0.0834,,,,,-0.3818,,,,-0.02200000000000002,,,,,-0.12315000000000001,,0.545025,,,,,,
NIE_VL7oTdX0J9U0jxidLQ,2016-03-20 01:51:42,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4767,,,,,,,,,,,,,
Hhc8Ix8sygBjqFbiO1c1TQ,2014-07-14 16:46:23,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31875,,,,,,,,,,,,,
ZSBqiuAgWLyV8lRJgDAARw,2016-01-05 23:36:30,2.0,0.5719,,,,,,,,,0.5719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIE_VL7oTdX0J9U0jxidLQ,2015-10-19 22:36:52,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6111,,-0.296,,,,
j_auWfMqHcOi6DiYg-RxLA,2012-11-10 02:09:49,2.0,,,0.6808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZSBqiuAgWLyV8lRJgDAARw,2016-08-27 05:36:20,5.0,,,,,0.7783,,,,0.642,,,,,,,,,,,0.4215,,,,,,,,,,0.4215,,,,,,,0.5563,,,,,,
HaKhksuFqOkKNY2_AZvPuQ,2015-10-26 15:14:11,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5859,,,,,,,,,,,,,
X-tmOCfQ4y_c64xjtNN3ug,2017-01-15 21:36:22,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_dx-TZFpEiHBHVuB8m1_gg,2014-02-09 13:47:39,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y6MHlJ9U1rBNRf5BkyDTKw,2015-05-14 19:18:59,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZSBqiuAgWLyV8lRJgDAARw,2016-09-08 23:07:25,5.0,,,,,0.5413,,,,,,,,,,,,,,,,,,,0.5413,,,,,,,,,,,,,-0.4215,,,,,,
Z6W09yz3d_FU1VQubdd43w,2014-06-13 23:08:10,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIE_VL7oTdX0J9U0jxidLQ,2013-08-05 16:34:06,4.0,,,,,,,,,,,,0.4404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2018-09-16 01:38:38,3.0,,,,,,,,,,,,,,,,,,0.4215,,,,,,,,,,,,,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2018-04-05 23:30:59,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZSBqiuAgWLyV8lRJgDAARw,2013-10-25 22:18:26,3.0,,,,,,,,,,,,,,,,,,,,0.4215,,,,,,,,-0.3217,,0.4967,,,,,,,0.5719,,,,,,
Z6W09yz3d_FU1VQubdd43w,2011-02-17 23:25:02,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2016-06-14 22:38:51,5.0,0.7717,-0.4717,,,,,,,,,,,0.7717,,,,,,,,,,,,,,,,,0.057099999999999984,,,,,,,0.5719,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2014-12-20 00:41:59,2.0,-0.21985000000000002,,,,,,,,,,,,,,,,,0.3182,,,,,,,,,,,-0.7579,,,,,,,,-0.4767,,,,,,
wv314cvTXt7-0dr0SpCQAw,2016-05-21 23:56:43,1.0,-0.4767,,,,,,,,,,,,-0.4767,,,,,,,,,,,,-0.26355,-0.2516,,-0.37755000000000005,,-0.2755,,,,,,,-0.25,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2014-11-16 01:26:38,4.0,,0.6249,,0.4588,,,,,,,,,0.4588,,-0.4588,,,0.4588,,,0.4585,,,,0.4588,,,,,,,,0.6808,,,,0.6808,,,,,,
yUTF1l3m3V-TuGHoIbWMuA,2017-03-28 19:25:23,3.0,,,,,,,,,,,,,,,,,,,-0.1119,,,,,,,,,,,,,,,,,,,,,,,,
ho0rwUdiR615Tk1FAb5FrQ,2017-02-22 14:16:04,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2017-12-03 23:35:58,1.0,,-0.4215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZSBqiuAgWLyV8lRJgDAARw,2014-02-28 01:49:03,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z6W09yz3d_FU1VQubdd43w,2015-11-21 21:18:13,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.224,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2016-08-28 01:58:04,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4404,
ho0rwUdiR615Tk1FAb5FrQ,2017-10-04 18:45:34,5.0,,,,,,,,,,,,,,,,,,,,,0.5994,,,,,,,,,0.7717,,,,,,,,,,,,,
ZSBqiuAgWLyV8lRJgDAARw,2015-04-03 00:41:57,4.0,,0.2263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ducP3kcdUYG3anaB8QGByQ,2017-12-19 06:30:05,2.0,0.4767,,,,,,,,,,,,,,,,,0.4767,,,0.7964,,,,,,,,,,,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2017-06-10 04:00:39,1.0,,,,,,,,,,,,,,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2010-10-10 21:36:54,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4588,,,,,,,,,,,,,
Y6MHlJ9U1rBNRf5BkyDTKw,2015-07-07 23:00:50,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2015-09-12 23:08:08,1.0,,,,,,,,,,,,,,,,,,-0.4019,,,,-0.38634999999999997,,,,,-0.4019,,-0.4019,,,,-0.34,,,,,,,,,,
_dx-TZFpEiHBHVuB8m1_gg,2017-07-31 23:55:22,2.0,-0.6908,,,,,,,,,,,,-0.6908,,,,,,,,,,,,,,,,,0.2263,,,,,,,-0.4939,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2015-01-06 18:42:23,4.0,0.6249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5719,,,,,,,,,,,,,
Y6MHlJ9U1rBNRf5BkyDTKw,2017-12-06 23:40:43,5.0,0.5719,,,0.6249,,,,,0.7845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2015-08-21 01:11:21,1.0,-0.6249,,,,,,,,,,,,-0.6249,,,,,,,,,,,,,,,,-0.6249,,,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2009-10-27 00:43:18,4.0,0.5719,,,0.24107499999999998,,,,,,,,,0.62635,,,,,,,,,,,,,,,0.3612,,0.7717,,,,0.3612,,,0.8225,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2016-08-27 23:05:04,2.0,-0.5423,0.3612,,,,,,,,0.2263,,,,,,,0.6486,,,,,,,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2008-08-31 18:58:33,5.0,,0.4588,,,,,,,,,,,0.6369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2013-03-23 23:45:36,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6808,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2014-01-01 20:10:43,2.0,,-0.0772,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4019,,,,-0.5423,,,,,,,,,
1DqH1jYITwUvlVut_YBApg,2013-10-08 18:52:22,3.0,,,,,-0.3612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA82Hdfv2me7IYm4ojbzcg,2017-03-30 20:28:04,5.0,,,,,0.4939,,,,,0.4939,,,,,,,,0.3612,,,,,,,,,0.3612,0.3612,,0.4019,,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2015-05-28 23:45:46,3.0,,,-0.4019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2015-08-20 22:35:44,3.0,-0.5719,,,,0.8966,,,,,,,,-0.5719,,,,,,,,,,,,,,,,,,,,,,,0.8966,,,,,,,
GA82Hdfv2me7IYm4ojbzcg,2016-07-06 01:04:57,1.0,-0.7906,,,,,,,,,,,,-0.7906,,,,,,,,,,,,,,,,,,,,,,,,-0.4939,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2013-01-05 06:59:01,4.0,,,,,,,0.39744999999999997,,,,,,,,,,,,,,,,,,,,,,,0.10055999999999998,,,,,,,0.010599999999999998,,,,,,
GA82Hdfv2me7IYm4ojbzcg,2016-06-16 03:35:45,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y6MHlJ9U1rBNRf5BkyDTKw,2016-06-15 02:51:46,1.0,,,,,,,,,,,,,,,-0.2716,-0.49365000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z6W09yz3d_FU1VQubdd43w,2013-08-18 16:03:48,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2009-11-03 17:22:19,4.0,,,,0.4215,0.7184,,,,,,,,,,,,,,,,,,,,,,,,,0.5106,,,,,,,0.7351,,,,,,
ZSBqiuAgWLyV8lRJgDAARw,2014-07-16 02:36:28,5.0,,,,,,,,,,,,,,,,,,,,,0.431,,,,,,,,,0.4588,,,,,,,,,,,,,
1DqH1jYITwUvlVut_YBApg,2015-04-05 06:25:41,3.0,-0.4019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2012-12-12 15:24:36,3.0,,,,0.6908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2012-02-04 20:31:02,5.0,,,,,,,,,0.4215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2013-01-06 23:21:19,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hhc8Ix8sygBjqFbiO1c1TQ,2018-09-17 07:27:45,5.0,0.5719,,,,,,,,,,,0.5719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2013-09-09 22:34:17,1.0,-0.5277,,,,,,,,,,,,,,,,,0.20975,,,,,,,,,,,,0.25,,,,,,,,,,,,,
1DqH1jYITwUvlVut_YBApg,2012-11-09 16:57:39,5.0,,,,,,,,,,,,,,,,,,,,0.4588,,,,,,,,,,,,,,,,,,,,,,,
ZSBqiuAgWLyV8lRJgDAARw,2015-10-26 12:44:27,1.0,,,,,,,,,,,,,,,,-0.4767,,,,,,,,,,,,,,,,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2018-06-28 05:05:51,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hhc8Ix8sygBjqFbiO1c1TQ,2016-06-13 17:39:26,5.0,0.8519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HaKhksuFqOkKNY2_AZvPuQ,2016-10-28 16:17:09,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4939,,,,,,
44lWPwdBCOU9nsApE9FbRA,2017-12-31 01:12:29,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41169999999999995,,,,,,,,,,,,,
Hhc8Ix8sygBjqFbiO1c1TQ,2016-11-13 21:43:07,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2014-02-26 21:28:39,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y6MHlJ9U1rBNRf5BkyDTKw,2011-01-20 02:55:56,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2011-07-06 00:56:34,5.0,,,,,,,,,,0.5574,,,,,,,,,,,0.5574,,,,,,,,,,,,,,,,0.9407,,,,,,
ZSBqiuAgWLyV8lRJgDAARw,2018-03-17 22:43:43,1.0,0.2411,,,0.2411,,,,,,,,,0.2411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KpdYtK2KtLxEzYNW38XKZQ,2016-10-30 17:40:05,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ho0rwUdiR615Tk1FAb5FrQ,2017-08-30 17:23:22,1.0,,,,,,,,,,,,,,,,,,,,,-0.6249,,0.3612,,,,,,,,,,,,,,,,,,,,
_dx-TZFpEiHBHVuB8m1_gg,2013-12-11 11:08:21,5.0,,,,,,,,,,,,,0.4215,,,,,0.4215,,,,,,,,,,,,,,,,,,,,,,,,,0.3612
Hhc8Ix8sygBjqFbiO1c1TQ,2015-05-02 00:46:41,5.0,,,,,0.7964,,,,,,,,,,,,,,,,,,,,,,,,,0.5859,,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2008-09-15 00:26:20,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5574,,,,,,,-0.5574,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2015-10-11 19:34:15,5.0,,-0.3612,,,,,,,,0.4019,,,,0.2732,,,,,-0.0258,,,,,,,,,,,,0.2732,,,,,,-0.4767,,,,,,
GA82Hdfv2me7IYm4ojbzcg,2018-01-24 06:16:53,1.0,,0.6249,,-0.2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2012-05-05 16:54:14,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2011-06-03 16:47:59,2.0,,0.5106,,,0.4939,,,,,,,,,,,-0.2897,,0.4404,,,,,,,,,,,,,0.4019,,,,,,,,0.0772,,,,
HaKhksuFqOkKNY2_AZvPuQ,2016-06-25 00:00:57,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1DqH1jYITwUvlVut_YBApg,2017-03-30 16:17:11,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6115,,,,,,
Hhc8Ix8sygBjqFbiO1c1TQ,2015-12-08 15:14:22,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.172,,,,,,,0.0258,,,,,,
NIE_VL7oTdX0J9U0jxidLQ,2016-02-25 20:08:21,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2015-07-31 14:31:07,1.0,,,,,,,,,,,,,,,,,,-0.3612,,,,,,,,-0.5859,,,,,,,,,,,-0.5859,,,,,,
Hhc8Ix8sygBjqFbiO1c1TQ,2013-01-05 20:44:59,4.0,,,,,,,,,,,,,,,,,,0.836,,,,,,,,,,,,,,,,,,,-0.3612,,,,,,
KpdYtK2KtLxEzYNW38XKZQ,2014-11-14 18:12:24,2.0,0.4404,,,0.7269,0.7269,,,,,,,0.4404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2015-10-27 02:26:12,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6369,,,,,,,0.6124,,,,,,
X-tmOCfQ4y_c64xjtNN3ug,2014-03-02 01:32:10,5.0,,-0.2057,,0.4939,0.4939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4576,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2015-02-18 22:41:00,5.0,,,,,,,,,,,,,,,,,,,,,,,,0.765,,,,,,0.4404,,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2008-08-29 21:58:48,4.0,,,,0.5719,0.4939,,,,,,,,,,,,,,,-0.3612,,,,,,,,,,-0.45424999999999993,,,,,,,0.5719,,,,,,
44lWPwdBCOU9nsApE9FbRA,2012-10-19 15:39:27,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4767,,,,,,
1DqH1jYITwUvlVut_YBApg,2015-11-08 17:49:21,2.0,,-0.08219999999999997,,,,,,,,,,,,,,-0.5256,,,,,,,,,,,,0.3612,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2017-06-20 03:51:16,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2017-06-30 20:42:28,3.0,,,,,0.4939,,,,,,,,,,,,,0.2023,,,,,,,,,,,,,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2018-01-24 22:02:07,1.0,-0.5423,-0.34,,,,,,,,,,,-0.5423,,-0.59845,,,,,,,,0.4588,,,,,,,-0.5859,,,,,,,,,,,,,
1DqH1jYITwUvlVut_YBApg,2014-05-29 01:12:18,4.0,,-0.4215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5423,,,
X-tmOCfQ4y_c64xjtNN3ug,2010-01-21 14:19:40,4.0,,,,,,,,,,,,,,,,-0.1027,,,,,,,,,,,,,,-0.33035000000000003,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2015-09-15 14:28:11,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2014-01-20 03:25:06,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2012-01-06 19:34:00,3.0,,0.7579,,,,,,,,,,,,,,,,0.7579,,,,,,,,,,,,,,,,,,,,,,,,,
_dx-TZFpEiHBHVuB8m1_gg,2014-01-22 02:44:55,4.0,0.4939,,,,0.4939,,,,,,,,,,,,,,,,,,,,,,,,0.4939,,,,,,,,,,,,,,
Z6W09yz3d_FU1VQubdd43w,2013-09-11 04:59:14,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4019,,,,,,,,,,,,,
NIE_VL7oTdX0J9U0jxidLQ,2016-07-16 22:15:10,1.0,,0.023849999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0516,,,,,,
Y6MHlJ9U1rBNRf5BkyDTKw,2011-09-01 22:42:22,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0516,,,,,,,,,,,,,
_dx-TZFpEiHBHVuB8m1_gg,2017-07-11 14:55:50,2.0,,0.6369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1DqH1jYITwUvlVut_YBApg,2016-08-28 07:09:46,1.0,-0.4767,-0.4767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2017-06-11 03:39:26,1.0,,0.4588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2016-05-22 03:14:43,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4215,,,,,,,,,,,,0.4215,0.4404
44lWPwdBCOU9nsApE9FbRA,2013-02-02 16:17:05,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yUTF1l3m3V-TuGHoIbWMuA,2015-04-19 04:04:46,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4417,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2014-12-04 02:07:15,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.376,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2011-08-03 02:41:56,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5267,,,,,,,,,,,,,
1DqH1jYITwUvlVut_YBApg,2018-02-15 20:09:05,5.0,0.5418499999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6679999999999999,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2015-02-07 18:13:00,2.0,,,,,,,,,,-0.3612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2016-04-02 13:17:15,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5859,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2015-07-21 02:43:10,2.0,0.6249,,,,,,,,,,,0.5994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wv314cvTXt7-0dr0SpCQAw,2017-04-22 22:34:56,4.0,,,,0.4767,0.743,,,,,0.5574,,,,,,,,,,,,,,,,,,,,0.4767,,,,,,,,,,,,0.6249,
ho0rwUdiR615Tk1FAb5FrQ,2015-07-20 02:26:26,1.0,,,,,,,,,,,,,,,,,,-0.6036,,,,,,,,,,,,,,,,,,,-0.5256,,,,,,
1DqH1jYITwUvlVut_YBApg,2016-11-27 19:27:31,1.0,,,,,,,,,,,,,,,,,,,,,,-0.2023,,,-0.296,,,,,,,,,,,,-0.2023,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2010-10-15 15:45:49,2.0,,,,-0.3612,,,-0.6705,,,,,,-0.1531,,,,,,,-0.43905,,,,,,,,-0.1779,,-0.1779,,,,,,,-0.2076,,,,,,
_dx-TZFpEiHBHVuB8m1_gg,2014-08-15 16:29:01,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7906,
KpdYtK2KtLxEzYNW38XKZQ,2011-12-08 17:01:13,2.0,,,,,0.7184,,,,,0.4215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yUTF1l3m3V-TuGHoIbWMuA,2014-04-24 05:00:19,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2012-01-09 02:01:35,5.0,0.2023,0.5859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3612,
_dx-TZFpEiHBHVuB8m1_gg,2014-03-18 02:08:33,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZSBqiuAgWLyV8lRJgDAARw,2014-02-28 15:05:25,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA82Hdfv2me7IYm4ojbzcg,2018-01-14 01:46:28,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X-tmOCfQ4y_c64xjtNN3ug,2011-04-30 18:54:31,4.0,,,,,0.4939,,,,,,,0.4939,,,,,,,,,,,,,,0.3182,,,,,,,,,,,,,,,,,
NIE_VL7oTdX0J9U0jxidLQ,2010-03-28 23:23:51,4.0,,,,,0.8689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1DqH1jYITwUvlVut_YBApg,2015-07-09 00:48:29,5.0,0.8316,,,0.8316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6249,,,,,,,,,0.5994
j_auWfMqHcOi6DiYg-RxLA,2008-01-20 17:02:34,4.0,,,,,0.4939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X-tmOCfQ4y_c64xjtNN3ug,2011-09-29 20:14:49,4.0,0.4939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hhc8Ix8sygBjqFbiO1c1TQ,2014-11-18 00:32:42,1.0,-0.5095,,,,,,,,,,,,-0.5095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2015-09-12 21:49:43,4.0,0.8126,,,,0.891,,,,,,,,0.8126,,,,,,,,0.4404,,,,,,,,,,,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2013-11-20 02:05:48,1.0,0.4019,,-0.0516,,,,-0.0516,-0.0516,,,,,0.4019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1DqH1jYITwUvlVut_YBApg,2015-02-05 18:04:26,3.0,,,,,0.7964,,,,,,,,,,,,,,,,0.4404,,,,,,,,,,,,,,,,-0.0258,,,,,-0.0258,
ho0rwUdiR615Tk1FAb5FrQ,2015-10-22 01:10:25,2.0,-0.0772,,,-0.30975,,,,,,,,,-0.0772,,-0.5423,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2017-03-29 23:10:47,1.0,,,,,,,,,,,,,,,-0.4588,,,,,,,-0.6009,,,,,,,,,,,,,,,,,,,,,
HaKhksuFqOkKNY2_AZvPuQ,2010-03-29 16:44:54,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2015-03-06 21:22:46,1.0,,0.34425,,,,,-0.3182,,,,,,-0.2755,,,,,,,,0.6096,,,,,,,,,-0.332,,,,,,,-0.5238,,,,,,
ho0rwUdiR615Tk1FAb5FrQ,2017-05-29 18:21:26,5.0,0.6249,,,,,,,,,,,,0.6249,,,,,,,,,,,,,,,,,0.7506,,,,,,,,,,,,,
NIE_VL7oTdX0J9U0jxidLQ,2018-01-24 22:34:51,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1DqH1jYITwUvlVut_YBApg,2017-02-23 18:20:22,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1DqH1jYITwUvlVut_YBApg,2017-05-28 19:59:12,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3612,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2017-07-30 20:27:37,3.0,0.3182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z6W09yz3d_FU1VQubdd43w,2016-10-04 20:11:11,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
