business_id,date,stars,ambiance,environment,atmosphere,dirty,filthy,counter,seat,music,wifi,window,floor,decor,door,table,clean,trash,gloves,disgusting,mess,parking
j_auWfMqHcOi6DiYg-RxLA,2015-10-11 19:34:15,5.0,,,,,,,,,,,,,,,,,,,,
GA82Hdfv2me7IYm4ojbzcg,2018-01-24 06:16:53,1.0,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2012-05-05 16:54:14,5.0,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2011-06-03 16:47:59,2.0,,,,,,,,,,,,,0.4404,,,,,,,0.06634999999999999
HaKhksuFqOkKNY2_AZvPuQ,2016-06-25 00:00:57,4.0,,,,,,,,,,,,,,,,,,,,
1DqH1jYITwUvlVut_YBApg,2017-03-30 16:17:11,5.0,,,,,,,,,,,,,,,,,,,,
Hhc8Ix8sygBjqFbiO1c1TQ,2015-12-08 15:14:22,2.0,,,,,,0.4404,,,,,,,,,,,,,,
NIE_VL7oTdX0J9U0jxidLQ,2016-02-25 20:08:21,1.0,,,,,,,,,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2015-07-31 14:31:07,1.0,,,,,,,,,,,,,,,,,,,,
Hhc8Ix8sygBjqFbiO1c1TQ,2013-01-05 20:44:59,4.0,,,,,,,,,,,,,,,,,,,,
KpdYtK2KtLxEzYNW38XKZQ,2014-11-14 18:12:24,2.0,,,,,,,,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2015-10-27 02:26:12,4.0,,,,,,,,,,,,,,,,,,,,
X-tmOCfQ4y_c64xjtNN3ug,2014-03-02 01:32:10,5.0,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2015-02-18 22:41:00,5.0,,,,,,,,,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2008-08-29 21:58:48,4.0,,,,,,,0.2023,,,,,-0.3818,0.2023,-0.3612,,,,,,
44lWPwdBCOU9nsApE9FbRA,2012-10-19 15:39:27,1.0,,,,,,,,,,,,,,,,,,,,
1DqH1jYITwUvlVut_YBApg,2015-11-08 17:49:21,2.0,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2017-06-20 03:51:16,1.0,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2017-06-30 20:42:28,3.0,,,,0.0772,,,,,,,0.4939,,,,0.2023,,,,,
BSgn3PhOghLhyw00hdiQyQ,2018-01-24 22:02:07,1.0,,,,,,,,,,,,,,,,,,,,
1DqH1jYITwUvlVut_YBApg,2014-05-29 01:12:18,4.0,,,,,,,,,,,,,,,,,,,,
X-tmOCfQ4y_c64xjtNN3ug,2010-01-21 14:19:40,4.0,,,,,,,,,,,,,,,-0.5719,,,,,
j_auWfMqHcOi6DiYg-RxLA,2015-09-15 14:28:11,4.0,,,,,,,,,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2014-01-20 03:25:06,1.0,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2012-01-06 19:34:00,3.0,,,,,,,,,,,,,,,,,,,,
_dx-TZFpEiHBHVuB8m1_gg,2014-01-22 02:44:55,4.0,,,,,,,,,,,,,0.1531,,,,,,,
Z6W09yz3d_FU1VQubdd43w,2013-09-11 04:59:14,4.0,,,,,,,,,,,,,,,,,,,,
NIE_VL7oTdX0J9U0jxidLQ,2016-07-16 22:15:10,1.0,,,,,,,,,,,,,,,,,,,,
Y6MHlJ9U1rBNRf5BkyDTKw,2011-09-01 22:42:22,4.0,,,,,,,,,,,,,,,,,,,,
_dx-TZFpEiHBHVuB8m1_gg,2017-07-11 14:55:50,2.0,,,,,,,,,,,,,,,,,,,,
1DqH1jYITwUvlVut_YBApg,2016-08-28 07:09:46,1.0,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2017-06-11 03:39:26,1.0,,,,,,,,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2016-05-22 03:14:43,4.0,,,,,,,,,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2013-02-02 16:17:05,4.0,,,,,,,,,,,,,,,,,,,,
yUTF1l3m3V-TuGHoIbWMuA,2015-04-19 04:04:46,3.0,,,,,,,,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2014-12-04 02:07:15,1.0,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2011-08-03 02:41:56,4.0,,,,,,,,,,,,,,,0.4019,,,,,
1DqH1jYITwUvlVut_YBApg,2018-02-15 20:09:05,5.0,,,,,,,,,,,0.5994,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2015-02-07 18:13:00,2.0,,,,,,,,,,,0.0516,,,-0.21093333333333333,0.4019,,,,,
j_auWfMqHcOi6DiYg-RxLA,2016-04-02 13:17:15,5.0,,,,,,,,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2015-07-21 02:43:10,2.0,,,,,,,,,,,,,,,,,,,,
wv314cvTXt7-0dr0SpCQAw,2017-04-22 22:34:56,4.0,,,,,,,,,,,,,,,,,,,,
ho0rwUdiR615Tk1FAb5FrQ,2015-07-20 02:26:26,1.0,,,,,,,,,,,,,,,,,,,,
1DqH1jYITwUvlVut_YBApg,2016-11-27 19:27:31,1.0,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2010-10-15 15:45:49,2.0,,,,,,0.4215,,,,,,,,,,,,,,-0.4404
_dx-TZFpEiHBHVuB8m1_gg,2014-08-15 16:29:01,5.0,,,,,,,,,,,,,,,,,,,,
KpdYtK2KtLxEzYNW38XKZQ,2011-12-08 17:01:13,2.0,,,,,,,,,,,,,,,,,,,,
yUTF1l3m3V-TuGHoIbWMuA,2014-04-24 05:00:19,3.0,,,,,,,,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2012-01-09 02:01:35,5.0,,,,-0.8238,,,-0.6935,,,,,,,,,,,,,
_dx-TZFpEiHBHVuB8m1_gg,2014-03-18 02:08:33,5.0,,,,,,,,,,,,,,,,,,,,
ZSBqiuAgWLyV8lRJgDAARw,2014-02-28 15:05:25,2.0,,,,,,,,,,,,,,,0.4019,,,,,
GA82Hdfv2me7IYm4ojbzcg,2018-01-14 01:46:28,1.0,,,,,,,,,,,,,,,,,,,,
X-tmOCfQ4y_c64xjtNN3ug,2011-04-30 18:54:31,4.0,,,,,,,,,,,,,0.5106,,,,,,,
NIE_VL7oTdX0J9U0jxidLQ,2010-03-28 23:23:51,4.0,,,,,,,,,,,,,,,,,,,,
1DqH1jYITwUvlVut_YBApg,2015-07-09 00:48:29,5.0,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2008-01-20 17:02:34,4.0,,,,,,,,,,,,,,,,,,,,
X-tmOCfQ4y_c64xjtNN3ug,2011-09-29 20:14:49,4.0,,,,,,,,,,,,,,,,,,,,
Hhc8Ix8sygBjqFbiO1c1TQ,2014-11-18 00:32:42,1.0,,,,,,,,,,,,,,-0.5095,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2015-09-12 21:49:43,4.0,,,0.9217,,,,,,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2013-11-20 02:05:48,1.0,,,,,,,,,,,,,,,,,,,,
1DqH1jYITwUvlVut_YBApg,2015-02-05 18:04:26,3.0,,,,,,,,,,,,,,,,,,,,
ho0rwUdiR615Tk1FAb5FrQ,2015-10-22 01:10:25,2.0,,,,,,,,,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2017-03-29 23:10:47,1.0,,,,,,,,,,,,,,,,,,,-0.3612,
HaKhksuFqOkKNY2_AZvPuQ,2010-03-29 16:44:54,4.0,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2015-03-06 21:22:46,1.0,,,,,,,,,,,,,,,,,,,,
ho0rwUdiR615Tk1FAb5FrQ,2017-05-29 18:21:26,5.0,,,,,,,,,,,,,,,0.802,,,,,
NIE_VL7oTdX0J9U0jxidLQ,2018-01-24 22:34:51,1.0,,,,,,,,,,,,,,,,,,,,
1DqH1jYITwUvlVut_YBApg,2017-02-23 18:20:22,3.0,,,,,,,,,,,,,,,,,,,,0.09759999999999999
1DqH1jYITwUvlVut_YBApg,2017-05-28 19:59:12,1.0,,,,,,,,,,,,,-0.25,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2017-07-30 20:27:37,3.0,,,,,,,,,,,,,,,,,,,,0.4404
Z6W09yz3d_FU1VQubdd43w,2016-10-04 20:11:11,5.0,,,,,,,,,,,,,,,,,,,,
Hhc8Ix8sygBjqFbiO1c1TQ,2013-08-20 20:54:45,5.0,,,,,,,,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2013-08-09 03:09:55,5.0,,,,,,,,,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2012-05-08 13:40:46,4.0,,,,,,,,,,,,,-0.10680000000000003,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2009-03-30 18:34:14,4.0,,,,,,,,,,,,,,,0.4019,,,,,
1DqH1jYITwUvlVut_YBApg,2010-08-30 04:59:18,4.0,,,,,,,,,,,,,,,,,,,,
NIE_VL7oTdX0J9U0jxidLQ,2016-05-11 15:50:04,5.0,,,,,,,,,,,,,,,0.4019,,,,,
ducP3kcdUYG3anaB8QGByQ,2018-01-12 05:22:29,3.0,,,,,,,,,,,,,,,0.4019,,,,,
NIE_VL7oTdX0J9U0jxidLQ,2018-05-23 21:05:00,1.0,,,,,,,,,,,,,,,,,,,,
NIE_VL7oTdX0J9U0jxidLQ,2011-01-17 17:09:08,5.0,,,,,,,,,,,,,,,0.4019,,,,,
X-tmOCfQ4y_c64xjtNN3ug,2013-06-05 18:24:47,3.0,,,,,,,,,,,,,,,,,,,,
yUTF1l3m3V-TuGHoIbWMuA,2015-07-08 17:19:58,3.0,,,,,,,,,,,,,,,,,,,,
ZSBqiuAgWLyV8lRJgDAARw,2017-01-05 21:19:49,5.0,,,,,,,,,,,,,,,,,,,,
HaKhksuFqOkKNY2_AZvPuQ,2017-05-18 02:42:30,2.0,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2015-03-21 08:13:39,4.0,,,,,,,,,,,,,,,,,,,-0.12925,0.039599999999999996
Y6MHlJ9U1rBNRf5BkyDTKw,2016-06-17 01:44:14,1.0,,,,,,,,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2017-07-22 20:54:03,2.0,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2016-11-15 19:26:00,3.0,,,,,,,,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2013-01-07 05:21:27,4.0,,,,,,,,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2016-09-10 22:57:07,5.0,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2014-07-03 19:11:33,3.0,,,,,,,,,,0.2023,,,0.2023,,,,,,,
GA82Hdfv2me7IYm4ojbzcg,2017-07-13 04:31:55,5.0,,,,,,,,,,,,,,,,,,,,
X-tmOCfQ4y_c64xjtNN3ug,2013-02-28 19:22:22,2.0,,,,,,,,,,,,,,,,,,,,
ZSBqiuAgWLyV8lRJgDAARw,2016-11-01 18:16:58,1.0,,,,,,,,,,,,,,,,,,,-0.6002,
ZSBqiuAgWLyV8lRJgDAARw,2015-01-22 18:29:14,5.0,,,,,,,,,,,,,,,0.7096,,,,,
BSgn3PhOghLhyw00hdiQyQ,2011-02-19 02:35:19,3.0,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2017-02-24 18:29:56,4.0,,,,,,,0.7783,,,,,,,,0.4019,,,,,-0.2263
BSgn3PhOghLhyw00hdiQyQ,2014-05-13 13:04:56,4.0,,,0.6249,,,,,,,,,,,0.7351,,,,,,
6bT3RIGhz5mCjyiJV5wfgQ,2012-08-19 22:47:35,5.0,,,,,,,,,,,,,,,,,,,,
NIE_VL7oTdX0J9U0jxidLQ,2015-09-03 14:09:40,4.0,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2008-12-22 23:28:31,4.0,,,,,,,,,,,,,,,,,,,,
X-tmOCfQ4y_c64xjtNN3ug,2018-01-12 19:20:52,1.0,,,,,,,,,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2017-03-07 13:18:44,4.0,,,,,,,,,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2013-12-16 02:14:58,2.0,,,,,,,,,,,,,,,,,,,,
wv314cvTXt7-0dr0SpCQAw,2016-07-20 06:56:11,4.0,,,,,,,,,,,,,,,,,,,,
GA82Hdfv2me7IYm4ojbzcg,2016-11-15 01:14:47,5.0,,,,,,,,,,,,,,,,,,,,
X-tmOCfQ4y_c64xjtNN3ug,2011-06-11 03:03:38,5.0,,,,,,,,,,,,,,,,,,,,
wv314cvTXt7-0dr0SpCQAw,2017-06-22 00:31:52,1.0,,,,,,,,,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2013-06-05 18:54:31,2.0,,,,-0.4404,,-0.3612,,,,,,,,-0.4404,-0.3804,,,-0.5267,-0.3612,-0.5849
HaKhksuFqOkKNY2_AZvPuQ,2016-06-27 03:08:30,1.0,,,,,,,,,,,,,,,,,,,,
X-tmOCfQ4y_c64xjtNN3ug,2016-12-22 19:51:49,4.0,,,,,,,,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2014-02-15 00:50:53,3.0,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2012-02-10 05:24:29,3.0,,,,,,,,,,,,,,,,,,,,-0.1379
ducP3kcdUYG3anaB8QGByQ,2018-01-14 21:37:29,5.0,,,,,,,,,,,,,,,,,,,,
X-tmOCfQ4y_c64xjtNN3ug,2011-10-07 17:46:42,3.0,,,,,,,,,,,,,,,,,,,,
yUTF1l3m3V-TuGHoIbWMuA,2016-01-09 17:37:54,1.0,,,,-0.0276,,,,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2014-05-31 22:48:36,4.0,,,,,,,,,,,,-0.3875,,-0.7184,,,,,,
Y6MHlJ9U1rBNRf5BkyDTKw,2016-01-22 14:45:23,1.0,,,,,,,,,,,,,,,0.4019,,,,,
HaKhksuFqOkKNY2_AZvPuQ,2016-01-09 19:58:19,2.0,,,,,,,,,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2017-05-17 19:50:12,4.0,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2012-06-29 06:44:03,3.0,,,,,,,,,,,,,,,,,,,,-0.5423
X-tmOCfQ4y_c64xjtNN3ug,2013-03-26 02:55:49,4.0,,,,,,,,,,,,,,,,,,,,
HaKhksuFqOkKNY2_AZvPuQ,2016-12-25 02:13:28,3.0,,,,,,,,,,,,,,,,,,,,
X-tmOCfQ4y_c64xjtNN3ug,2016-01-21 19:27:58,3.0,,,,,,,,,,,,,,,,,,,,
ZSBqiuAgWLyV8lRJgDAARw,2014-07-18 18:23:27,1.0,,,,,,,,,,,,,,,,,,,,
ducP3kcdUYG3anaB8QGByQ,2018-09-18 22:31:48,3.0,,,,-0.0762,,-0.3612,-0.0762,,,,,,,-0.0762,,,,,-0.04285,
Z6W09yz3d_FU1VQubdd43w,2016-11-28 02:03:38,1.0,,,,,,0.4939,,,,,,,,,0.08313999999999999,0.6369,-0.5574,-0.5709,,
1DqH1jYITwUvlVut_YBApg,2016-11-01 06:54:21,5.0,,,,,,,,,,,,,,,,,,,,
ZSBqiuAgWLyV8lRJgDAARw,2014-10-04 20:12:04,2.0,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2014-01-05 19:06:41,1.0,,,,,,,,,,,,,,,,,,,,-0.4588
44lWPwdBCOU9nsApE9FbRA,2015-01-24 20:59:42,2.0,,,,,,,,,,,,,,,,,,,,
1DqH1jYITwUvlVut_YBApg,2015-09-06 02:17:22,2.0,,,,,-0.3818,,,,,,-0.3818,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2010-07-22 23:35:25,4.0,,,,,,,,,,,,,,,,,,,,
1DqH1jYITwUvlVut_YBApg,2014-01-23 01:56:49,4.0,,,,,,,,,,,,,,,0.8625,,,,,
ZSBqiuAgWLyV8lRJgDAARw,2016-07-21 18:37:24,1.0,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2011-05-06 21:45:02,5.0,,,,,,,,,,,,,,,,,,,,
Hhc8Ix8sygBjqFbiO1c1TQ,2012-03-09 15:38:16,4.0,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2015-08-09 19:34:28,1.0,,,,,,,,,,,,,0.34,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2014-10-19 01:17:27,1.0,,,,,,0.5859,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2009-03-26 15:12:13,4.0,,,,,,,,,,,,,,,0.5386000000000001,,,,,
j_auWfMqHcOi6DiYg-RxLA,2016-02-27 01:30:15,1.0,,,,,0.7906,,,,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2011-07-08 00:38:14,3.0,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2012-03-10 15:46:22,3.0,,,,,,,,,,,,,,,,,,,-0.34,0.03715
ho0rwUdiR615Tk1FAb5FrQ,2015-05-30 21:40:34,3.0,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2011-11-08 19:06:06,3.0,,,,,,,,,,,,,,,0.4019,,,,,
X-tmOCfQ4y_c64xjtNN3ug,2011-12-14 03:33:03,4.0,,,,,,,,,,,,,,,,,,,,
NIE_VL7oTdX0J9U0jxidLQ,2011-05-06 01:10:07,4.0,,,,,,,,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2010-09-05 18:50:16,4.0,,,,,,,,,,,,,,,,,,,,
1DqH1jYITwUvlVut_YBApg,2015-09-04 02:32:21,4.0,,,,,,,,,,,,,,-0.3612,,,,,,-0.3612
wv314cvTXt7-0dr0SpCQAw,2016-05-11 21:14:20,5.0,,,,,,,,,,,,,,,,,,,,0.6513
BSgn3PhOghLhyw00hdiQyQ,2016-02-29 23:49:25,1.0,,,,,,,,,,,,,,,,,,,,
X-tmOCfQ4y_c64xjtNN3ug,2017-04-12 19:03:39,4.0,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2017-09-24 22:54:15,1.0,,,,,,,,,,,,,,,,,,,,-0.2263
ZSBqiuAgWLyV8lRJgDAARw,2013-12-16 20:35:22,3.0,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2018-01-13 21:11:00,2.0,,,,,,,,,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2012-09-22 01:30:24,2.0,,,,,,0.128,,,,,,,,,,,,,,
Z6W09yz3d_FU1VQubdd43w,2017-02-14 00:24:36,5.0,,,,,,,,,,,,,,,,,,,,
Hhc8Ix8sygBjqFbiO1c1TQ,2013-12-13 17:43:18,4.0,,,,,,,0.4215,,,,,,0.4215,,,,,,,
ho0rwUdiR615Tk1FAb5FrQ,2015-07-23 01:24:26,1.0,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2016-01-11 00:31:59,2.0,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2011-05-03 02:50:17,4.0,,,,,,,,,,,,,,,,,,,,
ZSBqiuAgWLyV8lRJgDAARw,2016-09-22 00:54:56,1.0,,,,,,,,,,,,,,0.3182,,,,,,
_dx-TZFpEiHBHVuB8m1_gg,2017-10-16 23:49:46,2.0,,,,,,,,,,,,,,,,,,,,
KpdYtK2KtLxEzYNW38XKZQ,2018-02-02 19:26:05,5.0,,,,,,,-0.3612,,,,,,,,,,,,,
_dx-TZFpEiHBHVuB8m1_gg,2016-07-18 14:35:15,5.0,,,,,,,,,,,,,,,0.4019,,,,,
BSgn3PhOghLhyw00hdiQyQ,2013-11-25 21:19:31,1.0,,,,,,,,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2015-04-20 19:06:41,3.0,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2015-08-02 14:10:24,1.0,,,,,,,,,,,-0.296,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2015-03-11 03:14:54,1.0,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2017-04-03 01:04:56,1.0,,,,,,,,,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2015-07-22 16:39:22,2.0,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2011-08-10 16:21:08,2.0,,,,,,,,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2015-08-01 21:13:40,1.0,,,,,,,,,,,,,,,,,,,,
Hhc8Ix8sygBjqFbiO1c1TQ,2013-02-08 05:47:47,4.0,,,,,,,,,,,,,,0.4939,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2017-07-13 18:55:16,1.0,,,,,,,,,,,,,,,,,,,,
ZSBqiuAgWLyV8lRJgDAARw,2016-11-27 02:13:24,1.0,,,,,,,,,,,,,,,,,,,,
6bT3RIGhz5mCjyiJV5wfgQ,2017-02-23 18:58:08,1.0,,,,,,,,,,,,,,,,,,,,
Hhc8Ix8sygBjqFbiO1c1TQ,2014-03-23 00:46:55,3.0,,,,,,,-0.3818,,,,,,,-0.3818,,,,,,
Hhc8Ix8sygBjqFbiO1c1TQ,2014-11-22 00:34:36,4.0,,,,,,,,,,,,,,,,,,,,
KpdYtK2KtLxEzYNW38XKZQ,2011-03-01 00:25:45,1.0,,,,,,,,,,,,,,,,,,-0.7506,,
44lWPwdBCOU9nsApE9FbRA,2016-07-07 21:05:47,1.0,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2012-02-12 03:31:55,2.0,,,,,,,,,,,,,,,,,,,,-0.2263
Z6W09yz3d_FU1VQubdd43w,2018-07-01 00:59:22,2.0,,,,-0.4404,,,,,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2010-09-10 03:07:51,1.0,,,,,,,,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2010-05-30 16:14:07,2.0,,,,,,,,,,,,,,,,,,,-0.34,
ZSBqiuAgWLyV8lRJgDAARw,2015-05-18 17:15:24,4.0,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2007-01-02 17:57:10,4.0,,,,,,,,,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2017-07-13 19:17:17,5.0,,,,,,,,,,,,,,,,,,,,
ducP3kcdUYG3anaB8QGByQ,2018-04-10 07:08:09,4.0,,,,,,,,,,,,,-0.1027,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2016-10-31 22:08:57,1.0,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2014-04-07 20:18:37,3.0,,,,,,,,,,,,,,,,,,,,
_dx-TZFpEiHBHVuB8m1_gg,2015-10-15 13:45:48,1.0,,,,,,,,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2011-04-04 01:10:21,5.0,,,,,,,,,,,,,,,,,,,,
HaKhksuFqOkKNY2_AZvPuQ,2015-01-25 00:20:15,4.0,,,,,,,0.3612,,,,,,,,,,,,,
Z6W09yz3d_FU1VQubdd43w,2014-11-20 04:11:38,4.0,,,,,,,,,,,,,,,,,,,,
NIE_VL7oTdX0J9U0jxidLQ,2012-01-08 02:17:04,3.0,,,,,,,,,,,,,,,,,,,,
NIE_VL7oTdX0J9U0jxidLQ,2013-01-09 15:24:43,4.0,,,,,,,-0.34,,,,,,,,,,,,,
6bT3RIGhz5mCjyiJV5wfgQ,2018-06-14 16:52:28,2.0,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2008-06-25 14:14:01,4.0,,,,,,,,,,,,,,,,,,,,
KpdYtK2KtLxEzYNW38XKZQ,2014-11-18 23:31:34,4.0,,,,,,,,,,,,,,,,,,,,
ho0rwUdiR615Tk1FAb5FrQ,2017-06-12 17:38:37,1.0,,,,,,,,,,,,,,,,,,,,
_dx-TZFpEiHBHVuB8m1_gg,2014-03-02 18:32:09,5.0,,,,,,,,,,,,,,,,,,,,
Y6MHlJ9U1rBNRf5BkyDTKw,2012-06-16 17:37:11,1.0,,,,,,,,,,,,,,,,,,,,
NIE_VL7oTdX0J9U0jxidLQ,2009-08-21 21:26:17,4.0,,,,,,,,,,,,,,,,,,,,
ducP3kcdUYG3anaB8QGByQ,2017-11-26 06:20:33,3.0,,,,,,,,,,,,,,,0.6705,,,,,
44lWPwdBCOU9nsApE9FbRA,2012-03-12 02:00:43,5.0,,,,,,,,,,,,,,,,,,,,
Y6MHlJ9U1rBNRf5BkyDTKw,2017-09-16 22:38:45,3.0,,,,,,,,,,,,,,,,,,,,
1DqH1jYITwUvlVut_YBApg,2017-05-04 23:05:48,2.0,,,,,,,,,,,,,,,,,,,,
Hhc8Ix8sygBjqFbiO1c1TQ,2016-05-12 16:32:49,1.0,,,,,,,,,,,,,0.4588,0.3182,,,,,,
44lWPwdBCOU9nsApE9FbRA,2015-07-21 18:04:16,2.0,,,,,,,0.1695,,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2016-11-29 14:30:44,1.0,,,,,,,,,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2014-06-04 18:00:14,4.0,,,,,,,,,,,,,,,,,,,,
Z6W09yz3d_FU1VQubdd43w,2009-01-21 01:28:34,3.0,,,,,,,,,,,,,,,,,,,,
ZSBqiuAgWLyV8lRJgDAARw,2015-05-04 19:22:42,1.0,,,,,,,,,,,,,,,,,,,,
Hhc8Ix8sygBjqFbiO1c1TQ,2014-02-15 03:50:02,5.0,,,,,,,,,,,,,,,,,,,,
GA82Hdfv2me7IYm4ojbzcg,2016-12-24 02:05:35,4.0,,,,,,,,,,,,,,,,,,,,
6bT3RIGhz5mCjyiJV5wfgQ,2014-07-06 20:08:29,1.0,,,,,,,,,,,,,,,,,,-0.5267,,
X-tmOCfQ4y_c64xjtNN3ug,2016-06-26 17:04:43,2.0,,,,,,,,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2017-03-23 02:43:26,1.0,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2013-08-08 11:10:52,2.0,,,,,,,,,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2017-09-23 00:43:24,1.0,,,,,,,,,,,,,,,,,,,,
ZSBqiuAgWLyV8lRJgDAARw,2015-02-05 17:50:29,2.0,,,,,,,,,,,,,,,,,,,,
1DqH1jYITwUvlVut_YBApg,2011-02-25 17:27:11,4.0,,,,,,,,,,,,,,,,,,,,
_dx-TZFpEiHBHVuB8m1_gg,2017-07-13 21:32:55,3.0,,,,,,,,,,,,,,,,,,,,
Y6MHlJ9U1rBNRf5BkyDTKw,2009-11-07 00:20:36,3.0,,,,-0.128,,,,,,,,,,0.4019,0.54135,,,,,
ho0rwUdiR615Tk1FAb5FrQ,2015-10-14 14:00:39,3.0,,,,,,,,,,,,,,,,,,,,
