business_id,date,stars,black,guac,fresh,water,cilantro,ingredient,corn,salsa,cooked,bowl,meal,tortilla,taste,amount,beans,veggie,salty,cheese,portion,taco,meat,lettuce,rice,lunch,sour cream,delicious,chicken,salad,size,scoop,burrito,chips,sauce,steak,stale,food
BSgn3PhOghLhyw00hdiQyQ,2018-04-05 23:30:59,5.0,,,0.3182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZSBqiuAgWLyV8lRJgDAARw,2013-10-25 22:18:26,3.0,,,,,,,,,,,,,,,,,,,,,,,,-0.3217,,,,,,,,,,,,
Z6W09yz3d_FU1VQubdd43w,2011-02-17 23:25:02,4.0,,,,,,,,,,,,,,,,,,,,,,,0.4019,,,,,,,,0.6369,,,,,
44lWPwdBCOU9nsApE9FbRA,2016-06-14 22:38:51,5.0,,,,,,,,,,,,,0.5859,,,,,,,,,,,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2014-12-20 00:41:59,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wv314cvTXt7-0dr0SpCQAw,2016-05-21 23:56:43,1.0,,-0.2755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2014-11-16 01:26:38,4.0,,0.34,,,,,,,,,,,,,,0.34,,,,0.34,,,0.3182,,,,,0.3612,,,,0.3612,,,,0.4588
yUTF1l3m3V-TuGHoIbWMuA,2017-03-28 19:25:23,3.0,,,,,,,,,,,0.6917,,,,,,,,,,,,,,,,,,,,-0.2748,,,,,0.4404
ho0rwUdiR615Tk1FAb5FrQ,2017-02-22 14:16:04,3.0,,0.6369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2017-12-03 23:35:58,1.0,,,,,,,,,,,,,,,0.2023,,,,-0.1779,,,,0.2023,,,,,,,,,-0.4215,,,-0.4215,
ZSBqiuAgWLyV8lRJgDAARw,2014-02-28 01:49:03,1.0,,,,,,,,,,,,,-0.2755,,,,,,,,,,,,,,,,,,,,,,,0.431
Z6W09yz3d_FU1VQubdd43w,2015-11-21 21:18:13,2.0,,,,,,,,,,,,,,,0.3612,,,,0.3612,,,,0.3612,,,,,,,-0.3535,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2016-08-28 01:58:04,4.0,,,0.4404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ho0rwUdiR615Tk1FAb5FrQ,2017-10-04 18:45:34,5.0,,,,,,,,,,,,,,,,,,,,,,,,0.5106,,,,,,,,,,,,
ZSBqiuAgWLyV8lRJgDAARw,2015-04-03 00:41:57,4.0,,,,,,,,,,,,,,,,,,,0.4927,,,,,0.4927,,,,,0.4927,,,,,,,
ducP3kcdUYG3anaB8QGByQ,2017-12-19 06:30:05,2.0,,,,,,,,,,,,,,,,,,,0.2023,,,,,,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2017-06-10 04:00:39,1.0,,0.3612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2010-10-10 21:36:54,3.0,0.2732,0.5994,0.3182,,0.32030000000000003,,,0.4661,,0.3182,,,,,0.2732,,,,,0.3182,,,0.4404,0.1157,,,,,,,0.43779999999999997,,,,,0.1307
Y6MHlJ9U1rBNRf5BkyDTKw,2015-07-07 23:00:50,1.0,,,,,,,,,,,,,,,,,,,,0.1531,,,,,,,0.1531,,,0.1531,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2015-09-12 23:08:08,1.0,,,,,,,,,,,,,,,,,,,,,,,,-0.40835,,,,,,,,,,,,
_dx-TZFpEiHBHVuB8m1_gg,2017-07-31 23:55:22,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4215,,,,,
BSgn3PhOghLhyw00hdiQyQ,2015-01-06 18:42:23,4.0,,-0.5719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y6MHlJ9U1rBNRf5BkyDTKw,2017-12-06 23:40:43,5.0,,,,,,,,,,,,,,,,,,,,,,,,0.4019,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2015-08-21 01:11:21,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10040000000000002
44lWPwdBCOU9nsApE9FbRA,2009-10-27 00:43:18,4.0,,0.7717,0.6808,,,0.49949999999999994,,,,,,,,,,,,,0.8225,,,,,,,,,,,,0.4939,0.7717,,,,0.5215000000000001
j_auWfMqHcOi6DiYg-RxLA,2016-08-27 23:05:04,2.0,,,,,,,,,,,,,,,,,,,-0.5423,,,,0.04684999999999999,,,,0.296,,0.053149999999999975,0.296,,,,,,0.4304333333333333
j_auWfMqHcOi6DiYg-RxLA,2008-08-31 18:58:33,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2013-03-23 23:45:36,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6808,,,,,,,-0.6808,,
44lWPwdBCOU9nsApE9FbRA,2014-01-01 20:10:43,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4019,,,,,
1DqH1jYITwUvlVut_YBApg,2013-10-08 18:52:22,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7269
GA82Hdfv2me7IYm4ojbzcg,2017-03-30 20:28:04,5.0,,,,,,,,,,,,,,,,,,,0.7845,,,,,,,,,,,,,,,,,0.3612
44lWPwdBCOU9nsApE9FbRA,2015-05-28 23:45:46,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4404
44lWPwdBCOU9nsApE9FbRA,2015-08-20 22:35:44,3.0,,,,,,,,,,,,,0.7003,,,,,,,,,,-0.3412,,,0.7003,-0.3412,,,,,,,,,
GA82Hdfv2me7IYm4ojbzcg,2016-07-06 01:04:57,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5423
BSgn3PhOghLhyw00hdiQyQ,2013-01-05 06:59:01,4.0,,,,,,,,,,,,-0.34,,,,,,,,,,,,,0.30985,,,,,,0.23492500000000002,,,,,
GA82Hdfv2me7IYm4ojbzcg,2016-06-16 03:35:45,2.0,,,,,,,,,,,,,,,,,,,,,-0.1779,,,,,,-0.6249,,,,,,,,,
Y6MHlJ9U1rBNRf5BkyDTKw,2016-06-15 02:51:46,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z6W09yz3d_FU1VQubdd43w,2013-08-18 16:03:48,4.0,,,,,,,,,,,,,0.5994,,,,,,,,,,,,,,,,,,0.5994,,,,,
j_auWfMqHcOi6DiYg-RxLA,2009-11-03 17:22:19,4.0,,,0.3182,,,0.3182,,,,,,0.2937,0.3612,,,,,,,,,,,,0.5106,,,,,,0.2068,0.2937,,0.7964,,0.3612
ZSBqiuAgWLyV8lRJgDAARw,2014-07-16 02:36:28,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1DqH1jYITwUvlVut_YBApg,2015-04-05 06:25:41,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4364
44lWPwdBCOU9nsApE9FbRA,2012-12-12 15:24:36,3.0,,,,,,,-0.3818,-0.3818,,,,,-0.5563,,,,,,,,,,,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2012-02-04 20:31:02,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2013-01-06 23:21:19,4.0,,0.5106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0772,,,,,
Hhc8Ix8sygBjqFbiO1c1TQ,2018-09-17 07:27:45,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5719,,,,,,,,,,0.6361
BSgn3PhOghLhyw00hdiQyQ,2013-09-09 22:34:17,1.0,,,,,,,,,,,0.4767,,,,,,,,,,,,,,,,-0.0572,,,,,,,,,-0.3412
1DqH1jYITwUvlVut_YBApg,2012-11-09 16:57:39,5.0,,,,,,,,,,,,,,,,,,,0.6486,,,,,,,,,,,,,,,,,
ZSBqiuAgWLyV8lRJgDAARw,2015-10-26 12:44:27,1.0,,,,,,,,,,,,,,,-0.1027,,,,,,,,,,,,-0.1027,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2018-06-28 05:05:51,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4404
Hhc8Ix8sygBjqFbiO1c1TQ,2016-06-13 17:39:26,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8519
HaKhksuFqOkKNY2_AZvPuQ,2016-10-28 16:17:09,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2017-12-31 01:12:29,5.0,,,,,,,,,,,0.52235,,,0.4215,,,,,,,,,,,,,,,,,,,,,,
Hhc8Ix8sygBjqFbiO1c1TQ,2016-11-13 21:43:07,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2014-02-26 21:28:39,4.0,,,0.3182,,,0.3182,,,,,,,,,,,,,,,,,,,,,,,,,0.4588,,,,,
Y6MHlJ9U1rBNRf5BkyDTKw,2011-01-20 02:55:56,3.0,,,,,,,,,,0.6369,,,,,,0.6369,,,,,,,,0.4404,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2011-07-06 00:56:34,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5719,,,,,,,,,,0.5719
ZSBqiuAgWLyV8lRJgDAARw,2018-03-17 22:43:43,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KpdYtK2KtLxEzYNW38XKZQ,2016-10-30 17:40:05,5.0,,,0.3182,,,,,,,,,,,,,,,,,,,,,,,0.64515,,,,,,,,,,
ho0rwUdiR615Tk1FAb5FrQ,2017-08-30 17:23:22,1.0,,,,,,,,,,0.0828,,,,,,-0.0305,,,,,,,0.0828,,,,,,,0.0828,,,,,,
_dx-TZFpEiHBHVuB8m1_gg,2013-12-11 11:08:21,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hhc8Ix8sygBjqFbiO1c1TQ,2015-05-02 00:46:41,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2008-09-15 00:26:20,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4588
j_auWfMqHcOi6DiYg-RxLA,2015-10-11 19:34:15,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA82Hdfv2me7IYm4ojbzcg,2018-01-24 06:16:53,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2012-05-05 16:54:14,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2011-06-03 16:47:59,2.0,,,,,,,,0.09633333333333334,,,,,,,,,,,,,,,,,,,0.3182,,,,0.3182,0.11870000000000003,,,,0.25
HaKhksuFqOkKNY2_AZvPuQ,2016-06-25 00:00:57,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.03699999999999998,,,,,,,,,,0.6249
1DqH1jYITwUvlVut_YBApg,2017-03-30 16:17:11,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6115
Hhc8Ix8sygBjqFbiO1c1TQ,2015-12-08 15:14:22,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009199999999999986
NIE_VL7oTdX0J9U0jxidLQ,2016-02-25 20:08:21,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2015-07-31 14:31:07,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5859
Hhc8Ix8sygBjqFbiO1c1TQ,2013-01-05 20:44:59,4.0,,,,,,-0.4019,,,,,,,,,,,,,,,,,0.5901,-0.3612,,,,,,,,,,,,
KpdYtK2KtLxEzYNW38XKZQ,2014-11-14 18:12:24,2.0,,,,,,,,,,-0.5423,,,0.36819999999999997,,,,,,,,,,,,,0.5719,,,,,-0.5423,0.5413,,-0.5423,,0.4404
BSgn3PhOghLhyw00hdiQyQ,2015-10-27 02:26:12,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.783
X-tmOCfQ4y_c64xjtNN3ug,2014-03-02 01:32:10,5.0,,,0.8832,,,,,,,,0.33875,,0.8832,,,,,,,,,,0.8832,,,,,,,,,,,,,0.4576
j_auWfMqHcOi6DiYg-RxLA,2015-02-18 22:41:00,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2008-08-29 21:58:48,4.0,,-0.08274999999999996,,,,,,,,,,,,,,,,,,,,,,0.4588,,,-0.3612,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2012-10-19 15:39:27,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4215,,,,,
1DqH1jYITwUvlVut_YBApg,2015-11-08 17:49:21,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2017-06-20 03:51:16,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2017-06-30 20:42:28,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3481
BSgn3PhOghLhyw00hdiQyQ,2018-01-24 22:02:07,1.0,,,,,,,,,,-0.4588,,,,,,,,,,,,,,,,,,,,,,,,,,
1DqH1jYITwUvlVut_YBApg,2014-05-29 01:12:18,4.0,,,0.7579,,,,,,,,,,,,,,,,,,,,,,,,0.4939,0.7579,,,,,,0.7579,,
X-tmOCfQ4y_c64xjtNN3ug,2010-01-21 14:19:40,4.0,,,0.3182,,,,,,,,0.5859,,,,,,,,,,,,,,,,,,,,,,,,,0.3182
j_auWfMqHcOi6DiYg-RxLA,2015-09-15 14:28:11,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2014-01-20 03:25:06,1.0,,,,,,,,,,,,,,,,,,,,,0.3612,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2012-01-06 19:34:00,3.0,,,0.7579,,,0.7579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1531
_dx-TZFpEiHBHVuB8m1_gg,2014-01-22 02:44:55,4.0,,,,,,,,,,,,,,,,,,,,,,,,0.1531,,,,,,,,,,,,
Z6W09yz3d_FU1VQubdd43w,2013-09-11 04:59:14,4.0,,,0.3182,,,,,,,,,,,,,,,,,,,,,,,0.4842,0.4404,,,,,,,,,0.3182
NIE_VL7oTdX0J9U0jxidLQ,2016-07-16 22:15:10,1.0,,,0.0516,,,,,,,,,,,,,,,,,,,0.0516,,,,,,,,,,,,,,
Y6MHlJ9U1rBNRf5BkyDTKw,2011-09-01 22:42:22,4.0,,,0.3182,,,,,,,,,,,,,,,,,-0.2755,0.0516,,,,,,,,,,,,,,,
_dx-TZFpEiHBHVuB8m1_gg,2017-07-11 14:55:50,2.0,,,,,,,,,,,,,,,,,,,0.6369,,,,,,,,,,,,0.4404,,,,,
1DqH1jYITwUvlVut_YBApg,2016-08-28 07:09:46,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2017-06-11 03:39:26,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2016-05-22 03:14:43,4.0,,,,,,,,,,,,,,,,,,,,,,,,0.4215,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2013-02-02 16:17:05,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4404
yUTF1l3m3V-TuGHoIbWMuA,2015-04-19 04:04:46,3.0,,,,,,,,,-0.4417,,,,,,,,,,,,,,-0.4417,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2014-12-04 02:07:15,1.0,,,,,,,,,,,,,-0.00739999999999999,,-0.00739999999999999,,,,,,,,,,,,,,,,-0.376,,,,,
j_auWfMqHcOi6DiYg-RxLA,2011-08-03 02:41:56,4.0,,,0.3182,,,,,,,,0.6249,,,,,,,,,,,,,,,0.7845,,,,,,,,,,
1DqH1jYITwUvlVut_YBApg,2018-02-15 20:09:05,5.0,,,,,,,,,,0.5994,,,,,,,,,,,,,,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2015-02-07 18:13:00,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2016-04-02 13:17:15,5.0,,,0.3182,,,,,,,0.6369,,,,,,,,,,,,,0.2732,,,,0.2732,,,,0.6369,0.3182,,,,
BSgn3PhOghLhyw00hdiQyQ,2015-07-21 02:43:10,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wv314cvTXt7-0dr0SpCQAw,2017-04-22 22:34:56,4.0,,,,,,,,,,,,,,,,,,,,,,,0.4404,,,,,,,,0.49905,,,,,
ho0rwUdiR615Tk1FAb5FrQ,2015-07-20 02:26:26,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1DqH1jYITwUvlVut_YBApg,2016-11-27 19:27:31,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2010-10-15 15:45:49,2.0,,,,-0.0572,,,,,,,,,0.3612,-0.1779,,,,,,,,,,,,,,,,,,-0.1779,,,,0.09896666666666669
_dx-TZFpEiHBHVuB8m1_gg,2014-08-15 16:29:01,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KpdYtK2KtLxEzYNW38XKZQ,2011-12-08 17:01:13,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yUTF1l3m3V-TuGHoIbWMuA,2014-04-24 05:00:19,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2012-01-09 02:01:35,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_dx-TZFpEiHBHVuB8m1_gg,2014-03-18 02:08:33,5.0,,,,,,,,,,,,,,,,,,,0.8225,,,,,,,,0.7845,,,,,,,,,
ZSBqiuAgWLyV8lRJgDAARw,2014-02-28 15:05:25,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA82Hdfv2me7IYm4ojbzcg,2018-01-14 01:46:28,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3182,,,,,
X-tmOCfQ4y_c64xjtNN3ug,2011-04-30 18:54:31,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIE_VL7oTdX0J9U0jxidLQ,2010-03-28 23:23:51,4.0,,,,,,0.5423,,,,,,,,,,,,,,,,,,,,,,,,,-0.4019,,,,,
1DqH1jYITwUvlVut_YBApg,2015-07-09 00:48:29,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5719,,,,,,,,,,0.5719
j_auWfMqHcOi6DiYg-RxLA,2008-01-20 17:02:34,4.0,,,,,,,,,,,,,,,,,,,,,,,0.4939,,,,,,,,,,,,,
X-tmOCfQ4y_c64xjtNN3ug,2011-09-29 20:14:49,4.0,,,0.6705,,,0.6705,,,,,,,,,,,,,0.3612,,,,-0.296,,,,,,0.51585,,,,,,,
Hhc8Ix8sygBjqFbiO1c1TQ,2014-11-18 00:32:42,1.0,,,,,,,,,,,0.3612,0.2023,0.3612,,,,,0.2023,,,,,,,,,,,,0.2023,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2015-09-12 21:49:43,4.0,,,0.3182,,,,,,,,,0.296,0.3182,,,0.4853,,,,,,,,,,,,,,,0.4767,,,,,
44lWPwdBCOU9nsApE9FbRA,2013-11-20 02:05:48,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4404
1DqH1jYITwUvlVut_YBApg,2015-02-05 18:04:26,3.0,,,,,,,,,,,,,,,,,,,,,,,,-0.0258,,,,,,,,,,,,
ho0rwUdiR615Tk1FAb5FrQ,2015-10-22 01:10:25,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8519
44lWPwdBCOU9nsApE9FbRA,2017-03-29 23:10:47,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HaKhksuFqOkKNY2_AZvPuQ,2010-03-29 16:44:54,4.0,,,,,,,,,,,0.5106,,,,,,,,,,,,,,,0.5106,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2015-03-06 21:22:46,1.0,,,,,,,,,,0.34559999999999996,,,-0.743,,,,,,,,,,,,,,,,,,,,,0.2732,,
ho0rwUdiR615Tk1FAb5FrQ,2017-05-29 18:21:26,5.0,,0.7506,0.7506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7506
NIE_VL7oTdX0J9U0jxidLQ,2018-01-24 22:34:51,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1DqH1jYITwUvlVut_YBApg,2017-02-23 18:20:22,3.0,,,,-0.4767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4019
1DqH1jYITwUvlVut_YBApg,2017-05-28 19:59:12,1.0,,0.5106,,,,,,,,,,,,,,,,,,,,,,,,,0.3612,,,,,0.5106,,,,-0.25
j_auWfMqHcOi6DiYg-RxLA,2017-07-30 20:27:37,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z6W09yz3d_FU1VQubdd43w,2016-10-04 20:11:11,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hhc8Ix8sygBjqFbiO1c1TQ,2013-08-20 20:54:45,5.0,,,,,,,,,,0.6369,,,,,,,,,,0.6369,,,,,,,0.6369,,,,0.6369,,,,,
BSgn3PhOghLhyw00hdiQyQ,2013-08-09 03:09:55,5.0,,,,,,0.6124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2012-05-08 13:40:46,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7579,,,,,
44lWPwdBCOU9nsApE9FbRA,2009-03-30 18:34:14,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1479,,,,,
1DqH1jYITwUvlVut_YBApg,2010-08-30 04:59:18,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8555
NIE_VL7oTdX0J9U0jxidLQ,2016-05-11 15:50:04,5.0,,,0.3182,,,0.3182,,,,,0.0772,,,,,,,,,,,,,,,0.7184,,,,,,,,,,0.4404
ducP3kcdUYG3anaB8QGByQ,2018-01-12 05:22:29,3.0,,,,,,0.3818,,,,,,,,,,,,,0.4939,,,,0.43784999999999996,,,,,,,,0.3182,,,,,0.4939
NIE_VL7oTdX0J9U0jxidLQ,2018-05-23 21:05:00,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIE_VL7oTdX0J9U0jxidLQ,2011-01-17 17:09:08,5.0,,,0.7579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5719
X-tmOCfQ4y_c64xjtNN3ug,2013-06-05 18:24:47,3.0,,,,,,,,,,,,,,,0.5106,,,,,,,,0.5106,,0.5574,,,,,,,,,,,
yUTF1l3m3V-TuGHoIbWMuA,2015-07-08 17:19:58,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZSBqiuAgWLyV8lRJgDAARw,2017-01-05 21:19:49,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HaKhksuFqOkKNY2_AZvPuQ,2017-05-18 02:42:30,2.0,,,,,,-0.2732,,,,,,,,,,,,0.3612,0.3612,,0.3612,,0.3612,,,,,,,0.3612,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2015-03-21 08:13:39,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4404
Y6MHlJ9U1rBNRf5BkyDTKw,2016-06-17 01:44:14,1.0,,,,,,,,,0.4939,0.4939,,,,,,,,,,,0.2263,,0.4939,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2017-07-22 20:54:03,2.0,,,,,,,,,,,,,,0.3612,,,,,0.296,,,,,,,,0.2263,,0.296,,0.2263,,,,,
j_auWfMqHcOi6DiYg-RxLA,2016-11-15 19:26:00,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2013-01-07 05:21:27,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4404
BSgn3PhOghLhyw00hdiQyQ,2016-09-10 22:57:07,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5859
j_auWfMqHcOi6DiYg-RxLA,2014-07-03 19:11:33,3.0,,,0.7579,,,0.7579,,,,,,,,,,,,,,,,,,,,,,,,,0.7579,,,,,
GA82Hdfv2me7IYm4ojbzcg,2017-07-13 04:31:55,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3412
X-tmOCfQ4y_c64xjtNN3ug,2013-02-28 19:22:22,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4404
ZSBqiuAgWLyV8lRJgDAARw,2016-11-01 18:16:58,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0772,,,,,
ZSBqiuAgWLyV8lRJgDAARw,2015-01-22 18:29:14,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2011-02-19 02:35:19,3.0,,,0.30720000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27765
j_auWfMqHcOi6DiYg-RxLA,2017-02-24 18:29:56,4.0,,,0.3804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2014-05-13 13:04:56,4.0,,,0.7351,,,0.7351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6bT3RIGhz5mCjyiJV5wfgQ,2012-08-19 22:47:35,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22949999999999998,,,,,
NIE_VL7oTdX0J9U0jxidLQ,2015-09-03 14:09:40,4.0,,,,,,0.1531,,,,,,,,,,,,,,,0.3612,,,,,,,,,0.1531,,0.1531,,,,
j_auWfMqHcOi6DiYg-RxLA,2008-12-22 23:28:31,4.0,,,0.7579,,,0.7579,0.872,0.872,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X-tmOCfQ4y_c64xjtNN3ug,2018-01-12 19:20:52,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5859
44lWPwdBCOU9nsApE9FbRA,2017-03-07 13:18:44,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5267
44lWPwdBCOU9nsApE9FbRA,2013-12-16 02:14:58,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4404,,
